PROVIDERID,ProviderName,INTAKEID,YEAR,COMMENCEMENTDATE,ENDDATE,ORIENTATIONDATE,APPLICATIONDEADLINE,ISOPEN,TENTATIVE
SN_P_0002,Charles Sturt University,SN_I_2839,2035,7/10/2035,2/8/2036,2/8/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2840,2035,7/10/2035,2/8/2036,2/8/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2841,2035,7/10/2035,2/8/2036,2/8/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2842,2035,7/11/2035,6/13/2036,6/13/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2843,2035,7/11/2035,6/13/2036,6/13/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2844,2035,7/11/2035,6/13/2036,6/13/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2845,2035,7/11/2035,6/13/2036,6/13/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2846,2035,8/19/2035,11/23/2035,11/23/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2847,2035,8/19/2035,11/23/2035,11/23/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2848,2035,8/19/2035,11/23/2035,11/23/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2849,2035,8/19/2035,11/23/2035,11/23/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2850,2035,8/20/2035,10/12/2035,10/12/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2851,2035,8/20/2035,10/12/2035,10/12/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2852,2035,8/20/2035,10/12/2035,10/12/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2853,2035,8/20/2035,10/12/2035,10/12/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2854,2035,8/27/2035,12/14/2035,12/14/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2855,2035,8/27/2035,12/14/2035,12/14/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2856,2035,8/27/2035,12/14/2035,12/14/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2857,2035,8/27/2035,12/14/2035,12/14/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2858,2035,10/14/2035,2/15/2036,2/15/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2859,2035,10/14/2035,2/15/2036,2/15/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2860,2035,10/14/2035,2/15/2036,2/15/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2861,2035,10/14/2035,2/15/2036,2/15/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2862,2035,10/15/2035,12/7/2035,12/7/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2863,2035,10/15/2035,12/7/2035,12/7/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2864,2035,10/15/2035,12/7/2035,12/7/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2865,2035,10/15/2035,12/7/2035,12/7/2035,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2866,2035,11/12/2035,2/8/2036,2/8/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2867,2035,11/12/2035,2/8/2036,2/8/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2868,2035,11/12/2035,2/8/2036,2/8/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2869,2035,11/12/2035,2/8/2036,2/8/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2870,2035,11/13/2035,6/13/2036,6/13/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2871,2035,11/13/2035,6/13/2036,6/13/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2872,2035,11/13/2035,6/13/2036,6/13/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2873,2035,11/13/2035,6/13/2036,6/13/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2874,2035,11/14/2035,10/24/2036,10/24/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2875,2035,11/14/2035,10/24/2036,10/24/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2876,2035,11/14/2035,10/24/2036,10/24/2036,,YES,NO
SN_P_0002,Charles Sturt University,SN_I_2877,2035,11/14/2035,10/24/2036,10/24/2036,,YES,NO
SN_P_0001,Macquarie University,SN_I_2878,2036,1/1/2036,12/31/2036,12/31/2036,,YES,NO
SN_P_0014,University of Canberra,SN_I_2879,2039,12/30/2039,1/31/2040,1/31/2040,,YES,NO
0,,SN_I_2880,,,,,,,
0,,SN_I_2881,,,,,,,
0,,SN_I_2882,,,,,,,
0,,SN_I_2883,,,,,,,
0,,SN_I_2884,,,,,,,
0,,SN_I_2885,,,,,,,
0,,SN_I_2886,,,,,,,
0,,SN_I_2887,,,,,,,
0,,SN_I_2888,,,,,,,
0,,SN_I_2889,,,,,,,
0,,SN_I_2890,,,,,,,
0,,SN_I_2891,,,,,,,
0,,SN_I_2892,,,,,,,
0,,SN_I_2893,,,,,,,
0,,SN_I_2894,,,,,,,
0,,SN_I_2895,,,,,,,
0,,SN_I_2896,,,,,,,
0,,SN_I_2897,,,,,,,
0,,SN_I_2898,,,,,,,
0,,SN_I_2899,,,,,,,
0,,SN_I_2900,,,,,,,
0,,SN_I_2901,,,,,,,
0,,SN_I_2902,,,,,,,
0,,SN_I_2903,,,,,,,
0,,SN_I_2904,,,,,,,
0,,SN_I_2905,,,,,,,
0,,SN_I_2906,,,,,,,
0,,SN_I_2907,,,,,,,
0,,SN_I_2908,,,,,,,
0,,SN_I_2909,,,,,,,
0,,SN_I_2910,,,,,,,
0,,SN_I_2911,,,,,,,
0,,SN_I_2912,,,,,,,
0,,SN_I_2913,,,,,,,
0,,SN_I_2914,,,,,,,
0,,SN_I_2915,,,,,,,
0,,SN_I_2916,,,,,,,
0,,SN_I_2917,,,,,,,
0,,SN_I_2918,,,,,,,
0,,SN_I_2919,,,,,,,
0,,SN_I_2920,,,,,,,
0,,SN_I_2921,,,,,,,
0,,SN_I_2922,,,,,,,
0,,SN_I_2923,,,,,,,
0,,SN_I_2924,,,,,,,
0,,SN_I_2925,,,,,,,
0,,SN_I_2926,,,,,,,
0,,SN_I_2927,,,,,,,
0,,SN_I_2928,,,,,,,
0,,SN_I_2929,,,,,,,
0,,SN_I_2930,,,,,,,
0,,SN_I_2931,,,,,,,
0,,SN_I_2932,,,,,,,
0,,SN_I_2933,,,,,,,
0,,SN_I_2934,,,,,,,
0,,SN_I_2935,,,,,,,
0,,SN_I_2936,,,,,,,
0,,SN_I_2937,,,,,,,
0,,SN_I_2938,,,,,,,
0,,SN_I_2939,,,,,,,
0,,SN_I_2940,,,,,,,
0,,SN_I_2941,,,,,,,
0,,SN_I_2942,,,,,,,
0,,SN_I_2943,,,,,,,
0,,SN_I_2944,,,,,,,
0,,SN_I_2945,,,,,,,
0,,SN_I_2946,,,,,,,
0,,SN_I_2947,,,,,,,
0,,SN_I_2948,,,,,,,
0,,SN_I_2949,,,,,,,
0,,SN_I_2950,,,,,,,
0,,SN_I_2951,,,,,,,
0,,SN_I_2952,,,,,,,
0,,SN_I_2953,,,,,,,
0,,SN_I_2954,,,,,,,
0,,SN_I_2955,,,,,,,
0,,SN_I_2956,,,,,,,
0,,SN_I_2957,,,,,,,
0,,SN_I_2958,,,,,,,
0,,SN_I_2959,,,,,,,
0,,SN_I_2960,,,,,,,
0,,SN_I_2961,,,,,,,
0,,SN_I_2962,,,,,,,
0,,SN_I_2963,,,,,,,
0,,SN_I_2964,,,,,,,
0,,SN_I_2965,,,,,,,
0,,SN_I_2966,,,,,,,
0,,SN_I_2967,,,,,,,
0,,SN_I_2968,,,,,,,
0,,SN_I_2969,,,,,,,
0,,SN_I_2970,,,,,,,
0,,SN_I_2971,,,,,,,
0,,SN_I_2972,,,,,,,
0,,SN_I_2973,,,,,,,
0,,SN_I_2974,,,,,,,
0,,SN_I_2975,,,,,,,
0,,SN_I_2976,,,,,,,
0,,SN_I_2977,,,,,,,
0,,SN_I_2978,,,,,,,
0,,SN_I_2979,,,,,,,
0,,SN_I_2980,,,,,,,
0,,SN_I_2981,,,,,,,
0,,SN_I_2982,,,,,,,
0,,SN_I_2983,,,,,,,
0,,SN_I_2984,,,,,,,
0,,SN_I_2985,,,,,,,
0,,SN_I_2986,,,,,,,
0,,SN_I_2987,,,,,,,
0,,SN_I_2988,,,,,,,
0,,SN_I_2989,,,,,,,
0,,SN_I_2990,,,,,,,
0,,SN_I_2991,,,,,,,
0,,SN_I_2992,,,,,,,
0,,SN_I_2993,,,,,,,
0,,SN_I_2994,,,,,,,
0,,SN_I_2995,,,,,,,
0,,SN_I_2996,,,,,,,
0,,SN_I_2997,,,,,,,
0,,SN_I_2998,,,,,,,
0,,SN_I_2999,,,,,,,
0,,SN_I_3000,,,,,,,
0,,SN_I_3001,,,,,,,
0,,SN_I_3002,,,,,,,
0,,SN_I_3003,,,,,,,
0,,SN_I_3004,,,,,,,
0,,SN_I_3005,,,,,,,
0,,SN_I_3006,,,,,,,
0,,SN_I_3007,,,,,,,
0,,SN_I_3008,,,,,,,
0,,SN_I_3009,,,,,,,
0,,SN_I_3010,,,,,,,
0,,SN_I_3011,,,,,,,
0,,SN_I_3012,,,,,,,
0,,SN_I_3013,,,,,,,
0,,SN_I_3014,,,,,,,
0,,SN_I_3015,,,,,,,
0,,SN_I_3016,,,,,,,
0,,SN_I_3017,,,,,,,
0,,SN_I_3018,,,,,,,
0,,SN_I_3019,,,,,,,
0,,SN_I_3020,,,,,,,
0,,SN_I_3021,,,,,,,
0,,SN_I_3022,,,,,,,
0,,SN_I_3023,,,,,,,
0,,SN_I_3024,,,,,,,
0,,SN_I_3025,,,,,,,
0,,SN_I_3026,,,,,,,
0,,SN_I_3027,,,,,,,
0,,SN_I_3028,,,,,,,
0,,SN_I_3029,,,,,,,
0,,SN_I_3030,,,,,,,
0,,SN_I_3031,,,,,,,
0,,SN_I_3032,,,,,,,
0,,SN_I_3033,,,,,,,
0,,SN_I_3034,,,,,,,
0,,SN_I_3035,,,,,,,
0,,SN_I_3036,,,,,,,
0,,SN_I_3037,,,,,,,
0,,SN_I_3038,,,,,,,
0,,SN_I_3039,,,,,,,
0,,SN_I_3040,,,,,,,
0,,SN_I_3041,,,,,,,
0,,SN_I_3042,,,,,,,
0,,SN_I_3043,,,,,,,
0,,SN_I_3044,,,,,,,
0,,SN_I_3045,,,,,,,
0,,SN_I_3046,,,,,,,
0,,SN_I_3047,,,,,,,
0,,SN_I_3048,,,,,,,
0,,SN_I_3049,,,,,,,
0,,SN_I_3050,,,,,,,
0,,SN_I_3051,,,,,,,
0,,SN_I_3052,,,,,,,
0,,SN_I_3053,,,,,,,
0,,SN_I_3054,,,,,,,
0,,SN_I_3055,,,,,,,
0,,SN_I_3056,,,,,,,
0,,SN_I_3057,,,,,,,
0,,SN_I_3058,,,,,,,
0,,SN_I_3059,,,,,,,
0,,SN_I_3060,,,,,,,
0,,SN_I_3061,,,,,,,
0,,SN_I_3062,,,,,,,
0,,SN_I_3063,,,,,,,
0,,SN_I_3064,,,,,,,
0,,SN_I_3065,,,,,,,
0,,SN_I_3066,,,,,,,
0,,SN_I_3067,,,,,,,
0,,SN_I_3068,,,,,,,
0,,SN_I_3069,,,,,,,
0,,SN_I_3070,,,,,,,
0,,SN_I_3071,,,,,,,
0,,SN_I_3072,,,,,,,
0,,SN_I_3073,,,,,,,
0,,SN_I_3074,,,,,,,
0,,SN_I_3075,,,,,,,
0,,SN_I_3076,,,,,,,
0,,SN_I_3077,,,,,,,
0,,SN_I_3078,,,,,,,
0,,SN_I_3079,,,,,,,
0,,SN_I_3080,,,,,,,
0,,SN_I_3081,,,,,,,
0,,SN_I_3082,,,,,,,
0,,SN_I_3083,,,,,,,
0,,SN_I_3084,,,,,,,
0,,SN_I_3085,,,,,,,
0,,SN_I_3086,,,,,,,
0,,SN_I_3087,,,,,,,
0,,SN_I_3088,,,,,,,
0,,SN_I_3089,,,,,,,
0,,SN_I_3090,,,,,,,
0,,SN_I_3091,,,,,,,
0,,SN_I_3092,,,,,,,
0,,SN_I_3093,,,,,,,
0,,SN_I_3094,,,,,,,
0,,SN_I_3095,,,,,,,
0,,SN_I_3096,,,,,,,
0,,SN_I_3097,,,,,,,
0,,SN_I_3098,,,,,,,
0,,SN_I_3099,,,,,,,
0,,SN_I_3100,,,,,,,
0,,SN_I_3101,,,,,,,
0,,SN_I_3102,,,,,,,
0,,SN_I_3103,,,,,,,
0,,SN_I_3104,,,,,,,
0,,SN_I_3105,,,,,,,
0,,SN_I_3106,,,,,,,
0,,SN_I_3107,,,,,,,
0,,SN_I_3108,,,,,,,
0,,SN_I_3109,,,,,,,
0,,SN_I_3110,,,,,,,
0,,SN_I_3111,,,,,,,
0,,SN_I_3112,,,,,,,
0,,SN_I_3113,,,,,,,
0,,SN_I_3114,,,,,,,
0,,SN_I_3115,,,,,,,
0,,SN_I_3116,,,,,,,
0,,SN_I_3117,,,,,,,
0,,SN_I_3118,,,,,,,
0,,SN_I_3119,,,,,,,
0,,SN_I_3120,,,,,,,
0,,SN_I_3121,,,,,,,
0,,SN_I_3122,,,,,,,
0,,SN_I_3123,,,,,,,
0,,SN_I_3124,,,,,,,
0,,SN_I_3125,,,,,,,
0,,SN_I_3126,,,,,,,
0,,SN_I_3127,,,,,,,
0,,SN_I_3128,,,,,,,
0,,SN_I_3129,,,,,,,
0,,SN_I_3130,,,,,,,
0,,SN_I_3131,,,,,,,
0,,SN_I_3132,,,,,,,
0,,SN_I_3133,,,,,,,
0,,SN_I_3134,,,,,,,
0,,SN_I_3135,,,,,,,
0,,SN_I_3136,,,,,,,
0,,SN_I_3137,,,,,,,
0,,SN_I_3138,,,,,,,
0,,SN_I_3139,,,,,,,
0,,SN_I_3140,,,,,,,
0,,SN_I_3141,,,,,,,
0,,SN_I_3142,,,,,,,
0,,SN_I_3143,,,,,,,
0,,SN_I_3144,,,,,,,
0,,SN_I_3145,,,,,,,
0,,SN_I_3146,,,,,,,
0,,SN_I_3147,,,,,,,
0,,SN_I_3148,,,,,,,
0,,SN_I_3149,,,,,,,
0,,SN_I_3150,,,,,,,
0,,SN_I_3151,,,,,,,
0,,SN_I_3152,,,,,,,
0,,SN_I_3153,,,,,,,
0,,SN_I_3154,,,,,,,
0,,SN_I_3155,,,,,,,
0,,SN_I_3156,,,,,,,
0,,SN_I_3157,,,,,,,
0,,SN_I_3158,,,,,,,
0,,SN_I_3159,,,,,,,
0,,SN_I_3160,,,,,,,
0,,SN_I_3161,,,,,,,
0,,SN_I_3162,,,,,,,
0,,SN_I_3163,,,,,,,
0,,SN_I_3164,,,,,,,
0,,SN_I_3165,,,,,,,
0,,SN_I_3166,,,,,,,
0,,SN_I_3167,,,,,,,
0,,SN_I_3168,,,,,,,
0,,SN_I_3169,,,,,,,
0,,SN_I_3170,,,,,,,
0,,SN_I_3171,,,,,,,
0,,SN_I_3172,,,,,,,
0,,SN_I_3173,,,,,,,
0,,SN_I_3174,,,,,,,
0,,SN_I_3175,,,,,,,
0,,SN_I_3176,,,,,,,
0,,SN_I_3177,,,,,,,
0,,SN_I_3178,,,,,,,
0,,SN_I_3179,,,,,,,
0,,SN_I_3180,,,,,,,
0,,SN_I_3181,,,,,,,
0,,SN_I_3182,,,,,,,
0,,SN_I_3183,,,,,,,
0,,SN_I_3184,,,,,,,
0,,SN_I_3185,,,,,,,
0,,SN_I_3186,,,,,,,
0,,SN_I_3187,,,,,,,
0,,SN_I_3188,,,,,,,
0,,SN_I_3189,,,,,,,
0,,SN_I_3190,,,,,,,
0,,SN_I_3191,,,,,,,
0,,SN_I_3192,,,,,,,
0,,SN_I_3193,,,,,,,
0,,SN_I_3194,,,,,,,
0,,SN_I_3195,,,,,,,
0,,SN_I_3196,,,,,,,
0,,SN_I_3197,,,,,,,
0,,SN_I_3198,,,,,,,
0,,SN_I_3199,,,,,,,
0,,SN_I_3200,,,,,,,
0,,SN_I_3201,,,,,,,
0,,SN_I_3202,,,,,,,
0,,SN_I_3203,,,,,,,
0,,SN_I_3204,,,,,,,
0,,SN_I_3205,,,,,,,
0,,SN_I_3206,,,,,,,
0,,SN_I_3207,,,,,,,
0,,SN_I_3208,,,,,,,
0,,SN_I_3209,,,,,,,
0,,SN_I_3210,,,,,,,
0,,SN_I_3211,,,,,,,
0,,SN_I_3212,,,,,,,
0,,SN_I_3213,,,,,,,
0,,SN_I_3214,,,,,,,
0,,SN_I_3215,,,,,,,
0,,SN_I_3216,,,,,,,
0,,SN_I_3217,,,,,,,
0,,SN_I_3218,,,,,,,
0,,SN_I_3219,,,,,,,
0,,SN_I_3220,,,,,,,
0,,SN_I_3221,,,,,,,
0,,SN_I_3222,,,,,,,
0,,SN_I_3223,,,,,,,
0,,SN_I_3224,,,,,,,
0,,SN_I_3225,,,,,,,
0,,SN_I_3226,,,,,,,
0,,SN_I_3227,,,,,,,
0,,SN_I_3228,,,,,,,
0,,SN_I_3229,,,,,,,
0,,SN_I_3230,,,,,,,
0,,SN_I_3231,,,,,,,
0,,SN_I_3232,,,,,,,
0,,SN_I_3233,,,,,,,
0,,SN_I_3234,,,,,,,
0,,SN_I_3235,,,,,,,
0,,SN_I_3236,,,,,,,
0,,SN_I_3237,,,,,,,
0,,SN_I_3238,,,,,,,
0,,SN_I_3239,,,,,,,
0,,SN_I_3240,,,,,,,
0,,SN_I_3241,,,,,,,
0,,SN_I_3242,,,,,,,
0,,SN_I_3243,,,,,,,
0,,SN_I_3244,,,,,,,
0,,SN_I_3245,,,,,,,
0,,SN_I_3246,,,,,,,
0,,SN_I_3247,,,,,,,
0,,SN_I_3248,,,,,,,
0,,SN_I_3249,,,,,,,
0,,SN_I_3250,,,,,,,
0,,SN_I_3251,,,,,,,
0,,SN_I_3252,,,,,,,
0,,SN_I_3253,,,,,,,
0,,SN_I_3254,,,,,,,
0,,SN_I_3255,,,,,,,
0,,SN_I_3256,,,,,,,
0,,SN_I_3257,,,,,,,
0,,SN_I_3258,,,,,,,
0,,SN_I_3259,,,,,,,
0,,SN_I_3260,,,,,,,
0,,SN_I_3261,,,,,,,
0,,SN_I_3262,,,,,,,
0,,SN_I_3263,,,,,,,
0,,SN_I_3264,,,,,,,
0,,SN_I_3265,,,,,,,
0,,SN_I_3266,,,,,,,
0,,SN_I_3267,,,,,,,
0,,SN_I_3268,,,,,,,
0,,SN_I_3269,,,,,,,
0,,SN_I_3270,,,,,,,
0,,SN_I_3271,,,,,,,
0,,SN_I_3272,,,,,,,
0,,SN_I_3273,,,,,,,
0,,SN_I_3274,,,,,,,
0,,SN_I_3275,,,,,,,
0,,SN_I_3276,,,,,,,
0,,SN_I_3277,,,,,,,
0,,SN_I_3278,,,,,,,
0,,SN_I_3279,,,,,,,
0,,SN_I_3280,,,,,,,
0,,SN_I_3281,,,,,,,
0,,SN_I_3282,,,,,,,
0,,SN_I_3283,,,,,,,
0,,SN_I_3284,,,,,,,
0,,SN_I_3285,,,,,,,
0,,SN_I_3286,,,,,,,
0,,SN_I_3287,,,,,,,
0,,SN_I_3288,,,,,,,
0,,SN_I_3289,,,,,,,
0,,SN_I_3290,,,,,,,
0,,SN_I_3291,,,,,,,
0,,SN_I_3292,,,,,,,
0,,SN_I_3293,,,,,,,
0,,SN_I_3294,,,,,,,
0,,SN_I_3295,,,,,,,
0,,SN_I_3296,,,,,,,
0,,SN_I_3297,,,,,,,
0,,SN_I_3298,,,,,,,
0,,SN_I_3299,,,,,,,
0,,SN_I_3300,,,,,,,
0,,SN_I_3301,,,,,,,
0,,SN_I_3302,,,,,,,
0,,SN_I_3303,,,,,,,
0,,SN_I_3304,,,,,,,
0,,SN_I_3305,,,,,,,
0,,SN_I_3306,,,,,,,
0,,SN_I_3307,,,,,,,
0,,SN_I_3308,,,,,,,
0,,SN_I_3309,,,,,,,
0,,SN_I_3310,,,,,,,
0,,SN_I_3311,,,,,,,
0,,SN_I_3312,,,,,,,
0,,SN_I_3313,,,,,,,
0,,SN_I_3314,,,,,,,
0,,SN_I_3315,,,,,,,
0,,SN_I_3316,,,,,,,
0,,SN_I_3317,,,,,,,
0,,SN_I_3318,,,,,,,
0,,SN_I_3319,,,,,,,
0,,SN_I_3320,,,,,,,
0,,SN_I_3321,,,,,,,
0,,SN_I_3322,,,,,,,
0,,SN_I_3323,,,,,,,
0,,SN_I_3324,,,,,,,
0,,SN_I_3325,,,,,,,
0,,SN_I_3326,,,,,,,
0,,SN_I_3327,,,,,,,
0,,SN_I_3328,,,,,,,
0,,SN_I_3329,,,,,,,
0,,SN_I_3330,,,,,,,
0,,SN_I_3331,,,,,,,
0,,SN_I_3332,,,,,,,
0,,SN_I_3333,,,,,,,
0,,SN_I_3334,,,,,,,
0,,SN_I_3335,,,,,,,
0,,SN_I_3336,,,,,,,
0,,SN_I_3337,,,,,,,
0,,SN_I_3338,,,,,,,
0,,SN_I_3339,,,,,,,
0,,SN_I_3340,,,,,,,
0,,SN_I_3341,,,,,,,
0,,SN_I_3342,,,,,,,
0,,SN_I_3343,,,,,,,
0,,SN_I_3344,,,,,,,
0,,SN_I_3345,,,,,,,
0,,SN_I_3346,,,,,,,
0,,SN_I_3347,,,,,,,
0,,SN_I_3348,,,,,,,
0,,SN_I_3349,,,,,,,
0,,SN_I_3350,,,,,,,
0,,SN_I_3351,,,,,,,
0,,SN_I_3352,,,,,,,
0,,SN_I_3353,,,,,,,
0,,SN_I_3354,,,,,,,
0,,SN_I_3355,,,,,,,
0,,SN_I_3356,,,,,,,
0,,SN_I_3357,,,,,,,
0,,SN_I_3358,,,,,,,
0,,SN_I_3359,,,,,,,
0,,SN_I_3360,,,,,,,
0,,SN_I_3361,,,,,,,
0,,SN_I_3362,,,,,,,
0,,SN_I_3363,,,,,,,
0,,SN_I_3364,,,,,,,
0,,SN_I_3365,,,,,,,
0,,SN_I_3366,,,,,,,
0,,SN_I_3367,,,,,,,
0,,SN_I_3368,,,,,,,
0,,SN_I_3369,,,,,,,
0,,SN_I_3370,,,,,,,
0,,SN_I_3371,,,,,,,
0,,SN_I_3372,,,,,,,
0,,SN_I_3373,,,,,,,
0,,SN_I_3374,,,,,,,
0,,SN_I_3375,,,,,,,
0,,SN_I_3376,,,,,,,
0,,SN_I_3377,,,,,,,
0,,SN_I_3378,,,,,,,
0,,SN_I_3379,,,,,,,
0,,SN_I_3380,,,,,,,
0,,SN_I_3381,,,,,,,
0,,SN_I_3382,,,,,,,
0,,SN_I_3383,,,,,,,
0,,SN_I_3384,,,,,,,
0,,SN_I_3385,,,,,,,
0,,SN_I_3386,,,,,,,
0,,SN_I_3387,,,,,,,
0,,SN_I_3388,,,,,,,
0,,SN_I_3389,,,,,,,
0,,SN_I_3390,,,,,,,
0,,SN_I_3391,,,,,,,
0,,SN_I_3392,,,,,,,
0,,SN_I_3393,,,,,,,
0,,SN_I_3394,,,,,,,
0,,SN_I_3395,,,,,,,
0,,SN_I_3396,,,,,,,
0,,SN_I_3397,,,,,,,
0,,SN_I_3398,,,,,,,
0,,SN_I_3399,,,,,,,
0,,SN_I_3400,,,,,,,
0,,SN_I_3401,,,,,,,
0,,SN_I_3402,,,,,,,
0,,SN_I_3403,,,,,,,
0,,SN_I_3404,,,,,,,
0,,SN_I_3405,,,,,,,
0,,SN_I_3406,,,,,,,
0,,SN_I_3407,,,,,,,
0,,SN_I_3408,,,,,,,
0,,SN_I_3409,,,,,,,
0,,SN_I_3410,,,,,,,
0,,SN_I_3411,,,,,,,
0,,SN_I_3412,,,,,,,
0,,SN_I_3413,,,,,,,
0,,SN_I_3414,,,,,,,
0,,SN_I_3415,,,,,,,
0,,SN_I_3416,,,,,,,
0,,SN_I_3417,,,,,,,
0,,SN_I_3418,,,,,,,
0,,SN_I_3419,,,,,,,
0,,SN_I_3420,,,,,,,
0,,SN_I_3421,,,,,,,
0,,SN_I_3422,,,,,,,
0,,SN_I_3423,,,,,,,
0,,SN_I_3424,,,,,,,
0,,SN_I_3425,,,,,,,
0,,SN_I_3426,,,,,,,
0,,SN_I_3427,,,,,,,
0,,SN_I_3428,,,,,,,
0,,SN_I_3429,,,,,,,
0,,SN_I_3430,,,,,,,
0,,SN_I_3431,,,,,,,
0,,SN_I_3432,,,,,,,
0,,SN_I_3433,,,,,,,
0,,SN_I_3434,,,,,,,
0,,SN_I_3435,,,,,,,
0,,SN_I_3436,,,,,,,
0,,SN_I_3437,,,,,,,
0,,SN_I_3438,,,,,,,
0,,SN_I_3439,,,,,,,
0,,SN_I_3440,,,,,,,
0,,SN_I_3441,,,,,,,
0,,SN_I_3442,,,,,,,
0,,SN_I_3443,,,,,,,
0,,SN_I_3444,,,,,,,
0,,SN_I_3445,,,,,,,
0,,SN_I_3446,,,,,,,
0,,SN_I_3447,,,,,,,
0,,SN_I_3448,,,,,,,
0,,SN_I_3449,,,,,,,
0,,SN_I_3450,,,,,,,
0,,SN_I_3451,,,,,,,
0,,SN_I_3452,,,,,,,
0,,SN_I_3453,,,,,,,
0,,SN_I_3454,,,,,,,
0,,SN_I_3455,,,,,,,
0,,SN_I_3456,,,,,,,
0,,SN_I_3457,,,,,,,
0,,SN_I_3458,,,,,,,
0,,SN_I_3459,,,,,,,
0,,SN_I_3460,,,,,,,
0,,SN_I_3461,,,,,,,
0,,SN_I_3462,,,,,,,
0,,SN_I_3463,,,,,,,
0,,SN_I_3464,,,,,,,
0,,SN_I_3465,,,,,,,
0,,SN_I_3466,,,,,,,
0,,SN_I_3467,,,,,,,
0,,SN_I_3468,,,,,,,
0,,SN_I_3469,,,,,,,
0,,SN_I_3470,,,,,,,
0,,SN_I_3471,,,,,,,
0,,SN_I_3472,,,,,,,
0,,SN_I_3473,,,,,,,
0,,SN_I_3474,,,,,,,
0,,SN_I_3475,,,,,,,
0,,SN_I_3476,,,,,,,
0,,SN_I_3477,,,,,,,
0,,SN_I_3478,,,,,,,
0,,SN_I_3479,,,,,,,
0,,SN_I_3480,,,,,,,
0,,SN_I_3481,,,,,,,
0,,SN_I_3482,,,,,,,
0,,SN_I_3483,,,,,,,
0,,SN_I_3484,,,,,,,
0,,SN_I_3485,,,,,,,
0,,SN_I_3486,,,,,,,
0,,SN_I_3487,,,,,,,
0,,SN_I_3488,,,,,,,
0,,SN_I_3489,,,,,,,
0,,SN_I_3490,,,,,,,
0,,SN_I_3491,,,,,,,
0,,SN_I_3492,,,,,,,
0,,SN_I_3493,,,,,,,
0,,SN_I_3494,,,,,,,
0,,SN_I_3495,,,,,,,
0,,SN_I_3496,,,,,,,
0,,SN_I_3497,,,,,,,
0,,SN_I_3498,,,,,,,
0,,SN_I_3499,,,,,,,
0,,SN_I_3500,,,,,,,
0,,SN_I_3501,,,,,,,
0,,SN_I_3502,,,,,,,
0,,SN_I_3503,,,,,,,
0,,SN_I_3504,,,,,,,
0,,SN_I_3505,,,,,,,
0,,SN_I_3506,,,,,,,
0,,SN_I_3507,,,,,,,
0,,SN_I_3508,,,,,,,
0,,SN_I_3509,,,,,,,
0,,SN_I_3510,,,,,,,
0,,SN_I_3511,,,,,,,
0,,SN_I_3512,,,,,,,
0,,SN_I_3513,,,,,,,
0,,SN_I_3514,,,,,,,
0,,SN_I_3515,,,,,,,
0,,SN_I_3516,,,,,,,
0,,SN_I_3517,,,,,,,
0,,SN_I_3518,,,,,,,
0,,SN_I_3519,,,,,,,
0,,SN_I_3520,,,,,,,
0,,SN_I_3521,,,,,,,
0,,SN_I_3522,,,,,,,
0,,SN_I_3523,,,,,,,
0,,SN_I_3524,,,,,,,
